tanggal,Produk,penjualan
2025-11-27,Kopi Aren / ICE,13
2025-11-27,Signature Coffee / ICE,1
2025-11-28,Americano / HOT,1
2025-11-28,Americano / ICE,1
2025-11-28,Avocado Coffee / ICE,2
2025-11-28,Butterscotch Coffee / ICE,1
2025-11-28,Capuccino / ICE,1
2025-11-28,Hazelnut Coffee / ICE,1
2025-11-28,Kopi Aren / HOT,2
2025-11-28,Kopi Aren / ICE,4
2025-11-28,Kopi Pandan / ICE,1
2025-11-29,Americano / ICE,4
2025-11-29,Butterscotch Coffee / ICE,3
2025-11-29,Capuccino / ICE,4
2025-11-29,Hazelnut Coffee / ICE,1
2025-11-29,Kopi Aren / ICE,4
2025-11-29,Mocha / ICE,1
2025-11-29,Rum Coffee / ICE,1
2025-11-29,Salted Caramel Machiato / ICE,1
2025-11-29,Signature Coffee / ICE,2
2025-11-30,Americano / ICE,2
2025-11-30,Avocado Coffee / ICE,1
2025-11-30,Butterscotch Coffee / HOT,3
2025-11-30,Hazelnut Coffee / ICE,1
2025-11-30,Kopi Aren / ICE,2
2025-11-30,Kopi Pandan / HOT,1
2025-11-30,Matcha Coffee / ICE,1
2025-11-30,Salted Caramel Machiato / ICE,1
2025-12-01,Kopi Aren / ICE,5
2025-12-01,Mocha / ICE,1
2025-12-01,Salted Caramel Machiato / ICE,1
2025-12-02,Americano / ICE,1
2025-12-02,Avocado Coffee / ICE,1
2025-12-02,Capuccino / HOT,1
2025-12-02,Capuccino / ICE,2
2025-12-02,Hazelnut Coffee / ICE,1
2025-12-02,Kopi Aren / ICE,5
2025-12-02,Mocha / HOT,2
2025-12-02,Mocha / ICE,1
2025-12-02,Signature Coffee / ICE,3
2025-12-03,Americano / HOT,1
2025-12-03,Americano / ICE,4
2025-12-03,Avocado Coffee / HOT,1
2025-12-03,Butterscotch Coffee / ICE,1
2025-12-03,Capuccino / ICE,3
2025-12-03,Hazelnut Coffee / ICE,1
2025-12-03,Kopi Aren / ICE,2
2025-12-03,Signature Coffee / ICE,1
2025-12-04,Americano / HOT,1
2025-12-04,Avocado Coffee / HOT,1
2025-12-04,Butterscotch Coffee / ICE,1
2025-12-04,Hazelnut Coffee / ICE,2
2025-12-04,Salted Caramel Machiato / ICE,1
2025-12-04,Signature Coffee / ICE,1
2025-12-05,Avocado Coffee / ICE,1
2025-12-05,Butterscotch Coffee / ICE,2
2025-12-05,Capuccino / ICE,2
2025-12-05,Kopi Aren / ICE,6
2025-12-05,Kopi Pandan / ICE,1
2025-12-05,Signature Coffee / ICE,1
2025-12-06,Americano / ICE,4
2025-12-06,Avocado Coffee / ICE,2
2025-12-06,Hazelnut Coffee / ICE,2
2025-12-06,Kopi Aren / ICE,5
2025-12-06,Salted Caramel Machiato / ICE,1
2025-12-06,Signature Coffee / HOT,1
2025-12-06,Signature Coffee / ICE,1
2025-12-07,Americano / ICE,4
2025-12-07,Avocado Coffee / ICE,1
2025-12-07,Capuccino / ICE,2
2025-12-07,Hazelnut Coffee / ICE,2
2025-12-07,Kopi Aren / HOT,3
2025-12-07,Kopi Aren / ICE,4
2025-12-07,Signature Coffee / ICE,1
2025-12-08,Americano / ICE,3
2025-12-08,Avocado Coffee / ICE,1
2025-12-08,Butterscotch Coffee / ICE,3
2025-12-08,Kopi Aren / HOT,1
2025-12-08,Kopi Aren / ICE,2
2025-12-09,Americano / ICE,1
2025-12-09,Butterscotch Coffee / ICE,3
2025-12-09,Capuccino / HOT,1
2025-12-09,Kopi Aren / HOT,1
2025-12-09,Kopi Aren / ICE,6
2025-12-09,Matcha Coffee / ICE,2
2025-12-09,Signature Coffee / ICE,1
2025-12-10,Americano / ICE,1
2025-12-10,Capuccino / HOT,1
2025-12-10,Capuccino / ICE,1
2025-12-10,Kopi Aren / ICE,4
2025-12-10,Kopi Pandan / ICE,1
2025-12-10,Rum Coffee / ICE,1
2025-12-11,Americano / HOT,1
2025-12-11,Americano / ICE,2
2025-12-11,Avocado Coffee / ICE,1
2025-12-11,Butterscotch Coffee / ICE,2
2025-12-11,Capuccino / HOT,3
2025-12-11,Hazelnut Coffee / ICE,1
2025-12-11,Kopi Aren / ICE,21
2025-12-11,Kopi Pandan / ICE,1
2025-12-11,Signature Coffee / ICE,1
2025-12-12,Avocado Coffee / HOT,1
2025-12-12,Butterscotch Coffee / ICE,1
2025-12-12,Capuccino / HOT,1
2025-12-12,Hazelnut Coffee / ICE,2
2025-12-12,Kopi Aren / HOT,2
2025-12-12,Kopi Aren / ICE,7
2025-12-12,Rum Coffee / ICE,1
2025-12-12,Salted Caramel Machiato / ICE,1
2025-12-13,Americano / HOT,1
2025-12-13,Americano / ICE,3
2025-12-13,Avocado Coffee / ICE,1
2025-12-13,Butterscotch Coffee / ICE,3
2025-12-13,Capuccino / ICE,4
2025-12-13,Espresso / ICE,2
2025-12-13,Hazelnut Coffee / ICE,3
2025-12-13,Kopi Aren / ICE,9
2025-12-13,Kopi Pandan / HOT,1
2025-12-13,Rum Coffee / ICE,1
2025-12-14,Americano / ICE,2
2025-12-14,Avocado Coffee / ICE,1
2025-12-14,Butterscotch Coffee / ICE,2
2025-12-14,Capuccino / HOT,1
2025-12-14,Capuccino / ICE,1
2025-12-14,Kopi Aren / HOT,2
2025-12-14,Kopi Aren / ICE,4
2025-12-14,Longblack / HOT,1
2025-12-14,Salted Caramel Machiato / ICE,3
2025-12-15,Americano / HOT,1
2025-12-15,Americano / ICE,3
2025-12-15,Butterscotch Coffee / ICE,1
2025-12-15,Capuccino / ICE,1
2025-12-15,Hazelnut Coffee / ICE,1
2025-12-15,Kopi Aren / ICE,3
2025-12-15,Mocha / ICE,1
2025-12-16,Americano / ICE,1
2025-12-16,Avocado Coffee / ICE,1
2025-12-16,Butterscotch Coffee / ICE,2
2025-12-16,Hazelnut Coffee / ICE,2
2025-12-16,Kopi Aren / ICE,11
2025-12-16,Kopi Pandan / ICE,1
2025-12-16,Salted Caramel Machiato / ICE,2
2025-12-16,Signature Coffee / ICE,1
2025-12-17,Americano / ICE,1
2025-12-17,Avocado Coffee / ICE,2
2025-12-17,Butterscotch Coffee / ICE,1
2025-12-17,Capuccino / ICE,1
2025-12-17,Kopi Aren / ICE,5
2025-12-17,Salted Caramel Machiato / ICE,1
2025-12-18,Americano / HOT,1
2025-12-18,Butterscotch Coffee / ICE,2
2025-12-18,Capuccino / HOT,2
2025-12-18,Hazelnut Coffee / ICE,1
2025-12-18,Kopi Aren / HOT,1
2025-12-18,Kopi Aren / ICE,2
2025-12-19,Americano / ICE,3
2025-12-19,Hazelnut Coffee / ICE,1
2025-12-19,Kopi Aren / ICE,6
2025-12-19,Salted Caramel Machiato / ICE,1
2025-12-20,Americano / ICE,1
2025-12-20,Avocado Coffee / ICE,2
2025-12-20,Butterscotch Coffee / ICE,2
2025-12-20,Capuccino / ICE,1
2025-12-20,Hazelnut Coffee / ICE,1
2025-12-20,Kopi Aren / ICE,6
2025-12-20,Rum Coffee / ICE,1
2025-12-21,Americano / HOT,1
2025-12-21,Americano / ICE,2
2025-12-21,Capuccino / ICE,1
2025-12-21,Hazelnut Coffee / ICE,1
2025-12-21,Kopi Aren / ICE,10
2025-12-21,Matcha Coffee / ICE,1
2025-12-21,Rum Coffee / ICE,1
2025-12-21,Salted Caramel Machiato / ICE,1
2025-12-21,Signature Coffee / ICE,2
2025-12-22,Americano / ICE,2
2025-12-22,Avocado Coffee / ICE,1
2025-12-22,Butterscotch Coffee / ICE,1
2025-12-22,Capuccino / HOT,1
2025-12-22,Capuccino / ICE,1
2025-12-22,Hazelnut Coffee / ICE,1
2025-12-22,Kopi Aren / ICE,2
2025-12-22,Matcha Coffee / ICE,1
2025-12-22,Strawberry Coffee / ICE,1
2025-12-23,Capuccino / HOT,1
2025-12-23,Capuccino / ICE,1
2025-12-23,Hazelnut Coffee / ICE,2
2025-12-23,Kopi Aren / ICE,3
2025-12-23,Matcha Coffee / ICE,1
2025-12-24,Americano / ICE,4
2025-12-24,Butterscotch Coffee / ICE,2
2025-12-24,Capuccino / HOT,1
2025-12-24,Hazelnut Coffee / ICE,1
2025-12-24,Kopi Aren / ICE,3
2025-12-24,Rum Coffee / ICE,1
2025-12-25,Americano / ICE,1
2025-12-25,Butterscotch Coffee / ICE,1
2025-12-25,Capuccino / ICE,1
2025-12-25,Hazelnut Coffee / ICE,1
2025-12-25,Kopi Aren / HOT,1
2025-12-25,Kopi Aren / ICE,1
2025-12-25,Kopi Pandan / ICE,1
2025-12-25,Rum Coffee / ICE,1
2025-12-26,Americano / ICE,2
2025-12-26,Capuccino / ICE,2
2025-12-26,Hazelnut Coffee / HOT,1
2025-12-26,Kopi Aren / ICE,6
2025-12-26,Kopi Pandan / ICE,1
2025-12-26,Longblack / ICE,1
2025-12-27,Americano / HOT,1
2025-12-27,Americano / ICE,1
2025-12-27,Capuccino / ICE,1
2025-12-27,Hazelnut Coffee / ICE,1
2025-12-27,Kopi Aren / HOT,4
2025-12-27,Kopi Aren / ICE,7
2025-12-27,Rum Coffee / ICE,4
2025-12-27,Salted Caramel Machiato / ICE,2
2025-12-27,Signature Coffee / ICE,1
2025-12-28,Americano / HOT,3
2025-12-28,Avocado Coffee / HOT,1
2025-12-28,Avocado Coffee / ICE,1
2025-12-28,Kopi Aren / ICE,5
2025-12-28,Rum Coffee / ICE,1
2025-12-29,Americano / ICE,3
2025-12-29,Butterscotch Coffee / HOT,2
2025-12-29,Butterscotch Coffee / ICE,1
2025-12-29,Capuccino / ICE,2
2025-12-29,Hazelnut Coffee / HOT,1
2025-12-29,Kopi Aren / HOT,2
2025-12-29,Kopi Aren / ICE,3
2025-12-30,Americano / HOT,2
2025-12-30,Butterscotch Coffee / ICE,2
2025-12-30,Capuccino / HOT,3
2025-12-30,Kopi Aren / ICE,4
2025-12-31,Americano / HOT,1
2025-12-31,Americano / ICE,1
2025-12-31,Butterscotch Coffee / HOT,2
2025-12-31,Butterscotch Coffee / ICE,2
2025-12-31,Capuccino / ICE,5
2025-12-31,Kopi Aren / HOT,2
2025-12-31,Kopi Aren / ICE,3
2025-12-31,Longblack / ICE,1
2025-12-31,Salted Caramel Machiato / HOT,1
2025-12-31,Salted Caramel Machiato / ICE,1
2026-01-01,Americano / ICE,3
2026-01-01,Butterscotch Coffee / ICE,1
2026-01-01,Capuccino / ICE,1
2026-01-01,Hazelnut Coffee / ICE,2
2026-01-01,Kopi Aren / HOT,1
2026-01-01,Kopi Aren / ICE,7
2026-01-01,Rum Coffee / ICE,2
2026-01-01,Salted Caramel Machiato / ICE,1
2026-01-01,Signature Coffee / ICE,1
2026-01-02,Americano / HOT,2
2026-01-02,Americano / ICE,4
2026-01-02,Butterscotch Coffee / HOT,1
2026-01-02,Butterscotch Coffee / ICE,1
2026-01-02,Capuccino / ICE,3
2026-01-02,Hazelnut Coffee / ICE,1
2026-01-02,Kopi Aren / ICE,6
2026-01-02,Mocha / ICE,1
2026-01-02,Salted Caramel Machiato / ICE,1
2026-01-03,Americano / HOT,1
2026-01-03,Americano / ICE,5
2026-01-03,Avocado Coffee / ICE,1
2026-01-03,Capuccino / ICE,1
2026-01-03,Hazelnut Coffee / ICE,1
2026-01-03,Kopi Aren / ICE,7
2026-01-03,Longblack / ICE,1
2026-01-03,Matcha Coffee / ICE,1
2026-01-03,Rum Coffee / ICE,1
2026-01-03,Signature Coffee / ICE,1
2026-01-03,Strawberry Coffee / ICE,1
2026-01-04,Americano / HOT,1
2026-01-04,Americano / ICE,1
2026-01-04,Avocado Coffee / ICE,1
2026-01-04,Butterscotch Coffee / ICE,2
2026-01-04,Capuccino / HOT,2
2026-01-04,Capuccino / ICE,1
2026-01-04,Espresso / HOT,1
2026-01-04,Hazelnut Coffee / ICE,1
2026-01-04,Kopi Aren / HOT,1
2026-01-04,Kopi Aren / ICE,3
2026-01-04,Rum Coffee / ICE,1
2026-01-04,Salted Caramel Machiato / ICE,2
2026-01-05,Americano / ICE,2
2026-01-05,Butterscotch Coffee / HOT,1
2026-01-05,Capuccino / ICE,1
2026-01-05,Espresso / ICE,1
2026-01-05,Hazelnut Coffee / ICE,1
2026-01-05,Kopi Aren / ICE,4
2026-01-05,Longblack / ICE,1
2026-01-05,Matcha Coffee / ICE,1
2026-01-05,Mocha / ICE,1
2026-01-05,Rum Coffee / ICE,1
2026-01-05,Signature Coffee / ICE,2
2026-01-06,Americano / ICE,2
2026-01-06,Avocado Coffee / ICE,1
2026-01-06,Capuccino / ICE,3
2026-01-06,Espresso / ICE,1
2026-01-06,Kopi Aren / ICE,4
2026-01-06,Rum Coffee / ICE,1
2026-01-06,Salted Caramel Machiato / ICE,1
2026-01-06,Signature Coffee / ICE,1
2026-01-07,Americano / ICE,2
2026-01-07,Avocado Coffee / HOT,1
2026-01-07,Capuccino / ICE,2
2026-01-07,Hazelnut Coffee / ICE,2
2026-01-07,Kopi Aren / ICE,4
2026-01-07,Salted Caramel Machiato / ICE,1
2026-01-08,Americano / ICE,2
2026-01-08,Capuccino / ICE,1
2026-01-08,Hazelnut Coffee / ICE,1
2026-01-08,Kopi Aren / HOT,2
2026-01-08,Kopi Aren / ICE,9
2026-01-08,Matcha Coffee / ICE,1
2026-01-09,Americano / ICE,2
2026-01-09,Capuccino / ICE,3
2026-01-09,Hazelnut Coffee / ICE,2
2026-01-09,Kopi Aren / ICE,6
2026-01-09,Kopi Pandan / ICE,2
2026-01-10,Americano / ICE,5
2026-01-10,Butterscotch Coffee / ICE,1
2026-01-10,Hazelnut Coffee / ICE,1
2026-01-10,Kopi Aren / ICE,6
2026-01-10,Matcha Coffee / ICE,1
2026-01-10,Rum Coffee / ICE,1
2026-01-11,Americano / ICE,4
2026-01-11,Avocado Coffee / HOT,1
2026-01-11,Butterscotch Coffee / ICE,2
2026-01-11,Capuccino / ICE,3
2026-01-11,Hazelnut Coffee / ICE,1
2026-01-11,Kopi Aren / ICE,5
2026-01-11,Salted Caramel Machiato / ICE,1
2026-01-12,Americano / ICE,6
2026-01-12,Butterscotch Coffee / ICE,1
2026-01-12,Capuccino / ICE,3
2026-01-12,Hazelnut Coffee / ICE,1
2026-01-12,Kopi Aren / HOT,2
2026-01-12,Kopi Aren / ICE,8
2026-01-12,Signature Coffee / ICE,1
2026-01-13,Capuccino / HOT,1
2026-01-13,Capuccino / ICE,2
2026-01-13,Hazelnut Coffee / ICE,1
2026-01-13,Kopi Aren / ICE,7
2026-01-13,Manual Brew / Hot,2
2026-01-13,Strawberry Coffee / ICE,1
2026-01-14,Americano / ICE,4
2026-01-14,Avocado Coffee / HOT,1
2026-01-14,Butterscotch Coffee / ICE,1
2026-01-14,Capuccino / HOT,1
2026-01-14,Capuccino / ICE,3
2026-01-14,Hazelnut Coffee / ICE,3
2026-01-14,Kopi Aren / ICE,2
2026-01-14,Matcha Coffee / ICE,1
2026-01-14,Salted Caramel Machiato / ICE,1
2026-01-15,Capuccino / ICE,2
2026-01-15,Kopi Aren / ICE,4
2026-01-15,Kopi Pandan / ICE,1
2026-01-15,Rum Coffee / ICE,1
2026-01-16,Americano / ICE,3
2026-01-16,Capuccino / ICE,3
2026-01-16,Kopi Aren / ICE,9
2026-01-16,Manual Brew / Hot,1
2026-01-16,Matcha Coffee / ICE,1
2026-01-16,Rum Coffee / ICE,1
2026-01-17,Americano / ICE,2
2026-01-17,Capuccino / HOT,1
2026-01-17,Capuccino / ICE,1
2026-01-17,Hazelnut Coffee / ICE,3
2026-01-17,Kopi Aren / ICE,6
2026-01-17,Matcha Coffee / ICE,2
2026-01-18,Americano / HOT,1
2026-01-18,Butterscotch Coffee / ICE,1
2026-01-18,Hazelnut Coffee / ICE,3
2026-01-18,Kopi Aren / HOT,1
2026-01-18,Kopi Aren / ICE,9
2026-01-18,Salted Caramel Machiato / ICE,2
2026-01-19,Americano / ICE,2
2026-01-19,Capuccino / ICE,2
2026-01-19,Kopi Aren / ICE,4
2026-01-19,Salted Caramel Machiato / ICE,1
2026-01-19,Signature Coffee / ICE,1
2026-01-19,Strawberry Coffee / ICE,1
2026-01-20,Americano / ICE,3
2026-01-20,Capuccino / ICE,1
2026-01-20,Kopi Aren / ICE,2
2026-01-20,Salted Caramel Machiato / ICE,1
2026-01-21,Americano / HOT,1
2026-01-21,Americano / ICE,4
2026-01-21,Butterscotch Coffee / ICE,1
2026-01-21,Capuccino / HOT,4
2026-01-21,Capuccino / ICE,2
2026-01-21,Salted Caramel Machiato / ICE,1
2026-01-22,Americano / ICE,1
2026-01-22,Capuccino / ICE,3
2026-01-22,Kopi Aren / ICE,2
2026-01-22,Strawberry Coffee / ICE,1
2026-01-23,Americano / ICE,3
2026-01-23,Butterscotch Coffee / ICE,3
2026-01-23,Capuccino / ICE,3
2026-01-23,Hazelnut Coffee / ICE,3
2026-01-23,Kopi Aren / ICE,7
2026-01-24,Americano / HOT,2
2026-01-24,Americano / ICE,2
2026-01-24,Butterscotch Coffee / ICE,1
2026-01-24,Capuccino / ICE,1
2026-01-24,Kopi Aren / ICE,4
2026-01-25,Americano / HOT,1
2026-01-25,Americano / ICE,2
2026-01-25,Capuccino / ICE,2
2026-01-25,Hazelnut Coffee / HOT,1
2026-01-25,Hazelnut Coffee / ICE,2
2026-01-25,Kopi Aren / ICE,14
2026-01-25,Matcha Coffee / ICE,4
2026-01-26,Americano / HOT,2
2026-01-26,Americano / ICE,6
2026-01-26,Capuccino / ICE,2
2026-01-26,Hazelnut Coffee / ICE,1
2026-01-26,Kopi Aren / ICE,1
2026-01-27,Americano / ICE,4
2026-01-27,Butterscotch Coffee / ICE,3
2026-01-27,Capuccino / ICE,2
2026-01-27,Hazelnut Coffee / ICE,1
2026-01-27,Kopi Aren / HOT,1
2026-01-27,Rum Coffee / ICE,1
2026-01-27,Signature Coffee / ICE,1
2026-01-28,Americano / ICE,2
2026-01-28,Capuccino / ICE,2
2026-01-28,Kopi Aren / ICE,5
2026-01-28,Kopi Pandan / ICE,1
2026-01-28,Rum Coffee / ICE,2
2026-01-29,Americano / ICE,1
2026-01-29,Avocado Coffee / ICE,1
2026-01-29,Capuccino / ICE,2
2026-01-29,Kopi Aren / ICE,6
2026-01-29,Manual Brew / Hot,1
2026-01-29,Salted Caramel Machiato / ICE,1
2026-01-30,Americano / ICE,1
2026-01-30,Butterscotch Coffee / ICE,1
2026-01-30,Capuccino / HOT,1
2026-01-30,Capuccino / ICE,6
2026-01-30,Hazelnut Coffee / ICE,1
2026-01-30,Kopi Aren / ICE,8
2026-01-30,Manual Brew / Ice,2
2026-01-30,Matcha Coffee / ICE,1
2026-01-30,Mocha / ICE,1
2026-01-30,Salted Caramel Machiato / ICE,2
2026-01-31,Americano / HOT,4
2026-01-31,Americano / ICE,2
2026-01-31,Butterscotch Coffee / ICE,1
2026-01-31,Kopi Aren / ICE,6
2026-02-01,Americano / ICE,4
2026-02-01,Capuccino / ICE,3
2026-02-01,Kopi Aren / HOT,1
2026-02-01,Kopi Aren / ICE,7
2026-02-01,Longblack / HOT,1
2026-02-01,Manual Brew / Ice,1
2026-02-01,Mocha / ICE,1
2026-02-01,Salted Caramel Machiato / ICE,2
2026-02-01,Signature Coffee / HOT,1
2026-02-02,Americano / HOT,1
2026-02-02,Butterscotch Coffee / ICE,1
2026-02-02,Capuccino / ICE,2
2026-02-02,Kopi Aren / HOT,2
2026-02-02,Kopi Aren / ICE,2
2026-02-02,Salted Caramel Machiato / ICE,1
2026-02-03,Americano / ICE,4
2026-02-03,Avocado Coffee / ICE,1
2026-02-03,Capuccino / ICE,3
2026-02-03,Kopi Aren / ICE,4
2026-02-03,Salted Caramel Machiato / ICE,1
2026-02-03,Signature Coffee / ICE,1
2026-02-04,Avocado Coffee / ICE,1
2026-02-04,Butterscotch Coffee / ICE,1
2026-02-04,Capuccino / ICE,5
2026-02-04,Kopi Aren / ICE,4
2026-02-05,Americano / ICE,3
2026-02-05,Avocado Coffee / ICE,1
2026-02-05,Capuccino / ICE,1
2026-02-05,Hazelnut Coffee / HOT,1
2026-02-05,Hazelnut Coffee / ICE,1
2026-02-05,Kopi Aren / ICE,2
2026-02-06,Capuccino / ICE,4
2026-02-06,Hazelnut Coffee / ICE,1
2026-02-06,Kopi Aren / ICE,4
2026-02-06,Salted Caramel Machiato / ICE,2
2026-02-07,Americano / ICE,1
2026-02-07,Avocado Coffee / HOT,2
2026-02-07,Capuccino / ICE,2
2026-02-07,Hazelnut Coffee / ICE,1
2026-02-07,Kopi Aren / ICE,8
2026-02-07,Longblack / ICE,1
2026-02-07,Matcha Coffee / ICE,1
2026-02-07,Salted Caramel Machiato / ICE,1
2026-02-08,Americano / ICE,2
2026-02-08,Butterscotch Coffee / ICE,2
2026-02-08,Capuccino / ICE,4
2026-02-08,Hazelnut Coffee / HOT,1
2026-02-08,Hazelnut Coffee / ICE,1
2026-02-08,Kopi Aren / HOT,2
2026-02-08,Kopi Aren / ICE,3
2026-02-08,Matcha Coffee / ICE,1
2026-02-08,Salted Caramel Machiato / ICE,1
2026-02-09,Americano / ICE,2
2026-02-09,Butterscotch Coffee / ICE,2
2026-02-09,Capuccino / ICE,2
2026-02-09,Kopi Aren / HOT,3
2026-02-09,Kopi Aren / ICE,2
2026-02-09,Salted Caramel Machiato / ICE,1
2026-02-10,Americano / ICE,1
2026-02-10,Hazelnut Coffee / ICE,1
2026-02-10,Kopi Aren / ICE,3
2026-02-10,Rum Coffee / ICE,1
2026-02-10,Signature Coffee / ICE,1
2026-02-11,Americano / HOT,1
2026-02-11,Americano / ICE,1
2026-02-11,Capuccino / HOT,1
2026-02-11,Capuccino / ICE,2
2026-02-11,Hazelnut Coffee / ICE,2
2026-02-11,Kopi Aren / HOT,2
2026-02-11,Kopi Aren / ICE,4
2026-02-11,Mocha / ICE,1
2026-02-12,Americano / ICE,3
2026-02-12,Butterscotch Coffee / ICE,1
2026-02-12,Kopi Aren / ICE,3
2026-02-12,Salted Caramel Machiato / ICE,1
2026-02-13,Americano / ICE,1
2026-02-13,Butterscotch Coffee / ICE,1
2026-02-13,Hazelnut Coffee / ICE,1
2026-02-13,Kopi Aren / ICE,4
2026-02-13,Matcha Coffee / ICE,1
2026-02-14,Butterscotch Coffee / ICE,2
2026-02-14,Capuccino / ICE,2
2026-02-14,Kopi Aren / ICE,10
2026-02-14,Matcha Coffee / ICE,1
2026-02-14,Salted Caramel Machiato / ICE,1
2026-02-14,Signature Coffee / ICE,1
2026-02-15,Americano / ICE,11
2026-02-15,Butterscotch Coffee / ICE,1
2026-02-15,Hazelnut Coffee / ICE,2
2026-02-15,Kopi Aren / HOT,1
2026-02-15,Kopi Aren / ICE,8
2026-02-15,Kopi Pandan / ICE,1
2026-02-15,Signature Coffee / ICE,1
2026-02-16,Americano / HOT,1
2026-02-16,Americano / ICE,3
2026-02-16,Butterscotch Coffee / ICE,1
2026-02-16,Capuccino / HOT,1
2026-02-16,Capuccino / ICE,2
2026-02-16,Hazelnut Coffee / ICE,6
2026-02-16,Kopi Aren / ICE,10
2026-02-17,Americano / ICE,2
2026-02-17,Capuccino / ICE,4
2026-02-17,Kopi Aren / ICE,6
2026-02-17,Rum Coffee / ICE,1
2026-02-17,Salted Caramel Machiato / ICE,1
2026-02-18,Americano / ICE,2
2026-02-18,Butterscotch Coffee / ICE,1
2026-02-18,Capuccino / ICE,1
2026-02-18,Kopi Aren / ICE,5
2026-02-18,Longblack / ICE,1
2026-02-19,Americano / ICE,4
2026-02-19,Avocado Coffee / ICE,1
2026-02-19,Capuccino / HOT,1
2026-02-19,Capuccino / ICE,2
2026-02-20,Americano / ICE,1
2026-02-20,Capuccino / ICE,7
2026-02-20,Hazelnut Coffee / ICE,1
2026-02-20,Kopi Aren / ICE,7
2026-02-20,Longblack / ICE,1
2026-02-20,Strawberry Coffee / ICE,2
2026-02-21,Americano / ICE,4
2026-02-21,Avocado Coffee / HOT,1
2026-02-21,Butterscotch Coffee / ICE,1
2026-02-21,Hazelnut Coffee / ICE,1
2026-02-21,Kopi Aren / ICE,2
2026-02-21,Mocha / ICE,1
2026-02-21,Rum Coffee / ICE,1
2026-02-21,Salted Caramel Machiato / ICE,1
2026-02-21,Signature Coffee / ICE,2
2026-02-21,Strawberry Coffee / ICE,1
2026-02-22,Americano / ICE,3
2026-02-22,Avocado Coffee / ICE,1
2026-02-22,Butterscotch Coffee / ICE,3
2026-02-22,Capuccino / ICE,3
2026-02-22,Kopi Aren / HOT,1
2026-02-22,Kopi Aren / ICE,3
2026-02-23,Americano / ICE,1
2026-02-23,Avocado Coffee / ICE,1
2026-02-23,Butterscotch Coffee / ICE,2
2026-02-23,Capuccino / ICE,1
2026-02-23,Hazelnut Coffee / ICE,2
2026-02-23,Kopi Aren / HOT,2
2026-02-23,Kopi Aren / ICE,5
2026-02-23,Signature Coffee / ICE,1
2026-02-24,Americano / ICE,1
2026-02-24,Avocado Coffee / ICE,1
2026-02-24,Kopi Aren / HOT,1
2026-02-24,Kopi Aren / ICE,2
2026-02-24,Signature Coffee / ICE,1
2026-02-25,Americano / ICE,2
2026-02-25,Avocado Coffee / ICE,1
2026-02-25,Butterscotch Coffee / ICE,3
2026-02-25,Capuccino / ICE,3
2026-02-25,Kopi Aren / ICE,4
2026-02-26,Americano / HOT,1
2026-02-26,Americano / ICE,4
2026-02-26,Capuccino / ICE,2
2026-02-26,Kopi Aren / ICE,3
2026-02-26,Salted Caramel Machiato / ICE,1
2026-02-27,Americano / ICE,5
2026-02-27,Butterscotch Coffee / ICE,2
2026-02-27,Capuccino / ICE,1
2026-02-27,Kopi Aren / ICE,3
2026-02-27,Salted Caramel Machiato / ICE,2
2026-02-27,Signature Coffee / ICE,1
2026-02-28,Americano / ICE,1
2026-02-28,Butterscotch Coffee / ICE,3
2026-02-28,Kopi Aren / ICE,2
2026-02-28,Salted Caramel Machiato / ICE,2
2026-02-28,Signature Coffee / ICE,2
2026-03-01,Americano / ICE,10
2026-03-01,Butterscotch Coffee / ICE,1
2026-03-01,Capuccino / ICE,1
2026-03-01,Hazelnut Coffee / ICE,1
2026-03-01,Kopi Aren / ICE,8
2026-03-01,Kopi Pandan / ICE,1
2026-03-01,Matcha Coffee / ICE,1
2026-03-01,Rum Coffee / ICE,1
2026-03-01,Signature Coffee / ICE,2
2026-03-02,Americano / HOT,1
2026-03-02,Americano / ICE,2
2026-03-02,Avocado Coffee / ICE,2
2026-03-02,Butterscotch Coffee / ICE,4
2026-03-02,Capuccino / ICE,1
2026-03-02,Kopi Aren / ICE,6
2026-03-02,Longblack / ICE,1
2026-03-02,Rum Coffee / ICE,1
2026-03-02,Salted Caramel Machiato / ICE,3
2026-03-02,Signature Coffee / ICE,1
2026-03-03,Americano / HOT,1
2026-03-03,Americano / ICE,1
2026-03-03,Butterscotch Coffee / ICE,1
2026-03-03,Kopi Aren / ICE,3
2026-03-04,Americano / ICE,5
2026-03-04,Butterscotch Coffee / ICE,1
2026-03-04,Capuccino / ICE,1
2026-03-04,Espresso / ICE,1
2026-03-04,Kopi Aren / ICE,3
2026-03-04,Rum Coffee / ICE,1
2026-03-05,Americano / ICE,2
2026-03-05,Butterscotch Coffee / ICE,1
2026-03-05,Espresso / ICE,1
2026-03-05,Hazelnut Coffee / ICE,2
2026-03-05,Kopi Aren / ICE,4
2026-03-05,Longblack / HOT,1
2026-03-05,Rum Coffee / ICE,1
2026-03-05,Salted Caramel Machiato / ICE,1
2026-03-06,Americano / HOT,1
2026-03-06,Americano / ICE,1
2026-03-06,Capuccino / ICE,1
2026-03-06,Espresso / HOT,3
2026-03-06,Kopi Aren / ICE,4
2026-03-06,Kopi Pandan / ICE,1
2026-03-06,Salted Caramel Machiato / ICE,1
2026-03-07,Americano / HOT,1
2026-03-07,Americano / ICE,2
2026-03-07,Avocado Coffee / ICE,1
2026-03-07,Butterscotch Coffee / ICE,1
